Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\SimpleMetadataUtil.cs,136,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"if (System.Web.Configuration.WebConfigurationManager.AppSettings[""DownloadServiceEnabled""] != ""true"") return false;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\SimpleMetadataUtil.cs,136,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"if (System.Web.Configuration.WebConfigurationManager.AppSettings[""DownloadServiceEnabled""] != ""true"") return false;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,46,16,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache.Default.Remove(cacheKey);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,46,16,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache.Default.Remove(cacheKey);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,46,16,P:System.Runtime.Caching.MemoryCache.Default,,,,,MemoryCache.Default.Remove(cacheKey);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,46,16,"M:System.Runtime.Caching.MemoryCache.Remove(System.String,System.String)",,,,,MemoryCache.Default.Remove(cacheKey);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,43,12,T:System.Runtime.Caching.MemoryCache,,,,,List<string> cacheKeys = MemoryCache.Default.Select(kvp => kvp.Key).ToList();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,43,12,T:System.Runtime.Caching.MemoryCache,,,,,List<string> cacheKeys = MemoryCache.Default.Select(kvp => kvp.Key).ToList();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,43,12,P:System.Runtime.Caching.MemoryCache.Default,,,,,List<string> cacheKeys = MemoryCache.Default.Select(kvp => kvp.Key).ToList();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,37,16,"M:System.Runtime.Caching.MemoryCache.Remove(System.String,System.String)",,,,,memoryCache.Remove(key);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,35,12,"M:System.Runtime.Caching.MemoryCache.Contains(System.String,System.String)",,,,,if (memoryCache.Contains(key))              {                  memoryCache.Remove(key);              }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,34,12,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,34,12,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,34,12,P:System.Runtime.Caching.MemoryCache.Default,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,26,16,"M:System.Runtime.Caching.MemoryCache.Set(System.String,System.Object,System.Runtime.Caching.CacheItemPolicy,System.String)",,,,,"memoryCache.Set(key, value, policy);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,25,16,"M:System.Runtime.Caching.MemoryCache.Remove(System.String,System.String)",,,,,memoryCache.Remove(key);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,24,16,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,24,16,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,24,16,P:System.Runtime.Caching.MemoryCache.Default,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,T:System.Runtime.Caching.CacheItemPriority,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,T:System.Runtime.Caching.CacheItemPriority,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,F:System.Runtime.Caching.CacheItemPriority.NotRemovable,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,T:System.Runtime.Caching.CacheItemPriority,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,P:System.Runtime.Caching.CacheItemPolicy.Priority,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,P:System.Runtime.Caching.CacheItemPolicy.AbsoluteExpiration,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,T:System.Runtime.Caching.CacheItemPolicy,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,22,16,M:System.Runtime.Caching.CacheItemPolicy.#ctor,,,,,"CacheItemPolicy policy =                  new CacheItemPolicy { AbsoluteExpiration = absExpiration, Priority = CacheItemPriority.NotRemovable };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,15,12,"M:System.Runtime.Caching.MemoryCache.Get(System.String,System.String)",,,,,return memoryCache.Get(key);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,14,12,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,14,12,T:System.Runtime.Caching.MemoryCache,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\MemoryCacher.cs,14,12,P:System.Runtime.Caching.MemoryCache.Default,,,,,MemoryCache memoryCache = MemoryCache.Default;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,458,16,T:System.Net.Http.HttpContent,,,,,HttpContent content = responseResult.Content;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,453,16,T:System.Web.Configuration.WebConfigurationManager,,,,,"string url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/kodelister/"" + systemid;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,453,16,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"string url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/kodelister/"" + systemid;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,410,16,T:System.Net.Http.HttpContent,,,,,HttpContent content = responseResult.Content;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,404,16,T:System.Web.Configuration.WebConfigurationManager,,,,,"var url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/subregister/"" + registername;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,404,16,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"var url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/subregister/"" + registername;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,359,16,T:System.Net.Http.HttpContent,,,,,var data = _httpClient.GetAsync(url).Result.Content.ReadAsStringAsync().Result;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,354,16,T:System.Web.Configuration.WebConfigurationManager,,,,,"string url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/metadata-kodelister/"" + name;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,354,16,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"string url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/metadata-kodelister/"" + name;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,307,16,T:System.Net.Http.HttpContent,,,,,HttpContent content = responseResult.Content;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,303,16,T:System.Uri,,,,,"var message = new HttpRequestMessage(HttpMethod.Get, new Uri(url));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,303,16,M:System.Uri.#ctor(System.String),,,,,"var message = new HttpRequestMessage(HttpMethod.Get, new Uri(url));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,301,16,T:System.Web.Configuration.WebConfigurationManager,,,,,"string url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/kodelister/"" + systemid;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,301,16,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"string url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/kodelister/"" + systemid;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,281,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,251,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,239,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,227,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,215,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,203,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,191,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,179,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,167,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,156,12,M:System.ValueType.Equals(System.Object),,,,,"if (!dic.Equals(default(KeyValuePair<String, String>)))                  value = dic.Value;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,119,16,T:System.Net.Http.HttpContent,,,,,HttpContent content = responseResult.Content;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,114,16,T:System.Web.Configuration.WebConfigurationManager,,,,,"var url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/register/organisasjoner"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Service\RegisterFetcher.cs,114,16,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"var url = System.Web.Configuration.WebConfigurationManager.AppSettings[""RegistryUrl""] + ""api/register/organisasjoner"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\FilterConfig.cs,8,8,T:System.Web.Mvc.GlobalFilterCollection,,,,,public static void RegisterGlobalFilters(GlobalFilterCollection filters)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\FilterConfig.cs,11,12,M:System.Web.Mvc.GlobalFilterCollection.Add(System.Object),,,,,filters.Add(new WhitespaceFilter());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\FilterConfig.cs,10,12,T:System.Web.Mvc.HandleErrorAttribute,,,,,filters.Add(new HandleErrorAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\FilterConfig.cs,10,12,M:System.Web.Mvc.HandleErrorAttribute.#ctor,,,,,filters.Add(new HandleErrorAttribute());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\App_Start\FilterConfig.cs,10,12,M:System.Web.Mvc.GlobalFilterCollection.Add(System.Object),,,,,filters.Add(new HandleErrorAttribute());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,147,12,T:System.Uri,,,,,return Uri.CheckHostName(name) != UriHostNameType.Unknown;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,140,28,T:System.Web.HttpContext,,,,,HttpContext.Current.Response.StatusCode = 400;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,140,28,T:System.Web.HttpContext,,,,,HttpContext.Current.Response.StatusCode = 400;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,140,28,P:System.Web.HttpContext.Current,,,,,HttpContext.Current.Response.StatusCode = 400;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,140,28,T:System.Web.HttpResponse,,,,,HttpContext.Current.Response.StatusCode = 400;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,140,28,P:System.Web.HttpContext.Response,,,,,HttpContext.Current.Response.StatusCode = 400;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,140,28,P:System.Web.HttpResponse.StatusCode,,,,,HttpContext.Current.Response.StatusCode = 400;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,137,24,T:System.Web.Configuration.WebConfigurationManager,,,,,"if (!returnUrl.StartsWith(WebConfigurationManager.AppSettings[""DownloadUrl""])                               && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""GeonorgeUrl""])                              && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""KartkatalogenUrl""]))                              HttpContext.Current.Response.StatusCode = 400;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,137,24,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"if (!returnUrl.StartsWith(WebConfigurationManager.AppSettings[""DownloadUrl""])                               && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""GeonorgeUrl""])                              && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""KartkatalogenUrl""]))                              HttpContext.Current.Response.StatusCode = 400;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,137,24,T:System.Web.Configuration.WebConfigurationManager,,,,,"if (!returnUrl.StartsWith(WebConfigurationManager.AppSettings[""DownloadUrl""])                               && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""GeonorgeUrl""])                              && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""KartkatalogenUrl""]))                              HttpContext.Current.Response.StatusCode = 400;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,137,24,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"if (!returnUrl.StartsWith(WebConfigurationManager.AppSettings[""DownloadUrl""])                               && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""GeonorgeUrl""])                              && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""KartkatalogenUrl""]))                              HttpContext.Current.Response.StatusCode = 400;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,137,24,T:System.Web.Configuration.WebConfigurationManager,,,,,"if (!returnUrl.StartsWith(WebConfigurationManager.AppSettings[""DownloadUrl""])                               && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""GeonorgeUrl""])                              && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""KartkatalogenUrl""]))                              HttpContext.Current.Response.StatusCode = 400;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,137,24,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"if (!returnUrl.StartsWith(WebConfigurationManager.AppSettings[""DownloadUrl""])                               && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""GeonorgeUrl""])                              && !returnUrl.StartsWith(WebConfigurationManager.AppSettings[""KartkatalogenUrl""]))                              HttpContext.Current.Response.StatusCode = 400;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,115,12,T:System.Web.HttpResponse,,,,,"Response.AddHeader(""Content-language"", Thread.CurrentThread.CurrentUICulture.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,115,12,P:System.Web.HttpApplication.Response,,,,,"Response.AddHeader(""Content-language"", Thread.CurrentThread.CurrentUICulture.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,115,12,"M:System.Web.HttpResponse.AddHeader(System.String,System.String)",,,,,"Response.AddHeader(""Content-language"", Thread.CurrentThread.CurrentUICulture.Name);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,110,16,P:System.Web.HttpCookie.Value,,,,,var culture = new CultureInfo(cookie.Value);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,108,12,P:System.Web.HttpCookie.Value,,,,,if (cookie != null && !string.IsNullOrEmpty(cookie.Value))              {                  var culture = new CultureInfo(cookie.Value);                  Thread.CurrentThread.CurrentCulture = culture;                  Thread.CurrentThread.CurrentUICulture = culture;              }
